% Transportation data by me (E. Hedemalm, I. Panorel, A. Soderberg) when walking, bus and car.
% Internal name of the set.
@relation sensor

% Attributes.
% startTimeSecond,
% accMin, accMax, accAvg, accStdev,
% gyroMin, gyroMax, gyroAvg, gyroStdev,

@attribute startTimeSecond real

@attribute accMin real
@attribute accMax real
@attribute accAvg real
@attribute accStdev real

@attribute gyroMin real
@attribute gyroMax real
@attribute gyroAvg real
@attribute gyroStdev real

% transport, PlaneT(axi) -> Bus, PlaneC, PlaneL -> Plane
@attribute transport {Idle,Bus,Foot,Car,Bike,Train,Tram,Subway,Boat,Plane}

% Hedemalm E., Andreas S., Panorel I., Araujo V., Hedemalm D., Butterfield E., Zouzou, B. Hedemalm, B2. Hedemalm,  Reinhold B.,  K. Wängberg,

% Panorel I.: Idle, Walking, Car

% startTimeSecond, accMin, accMax, accAvg, accStdev, gyroMin, gyroMax, gyroAvg, gyroStdev, transport
% DATA-START Bus data from a trip to the city-center.
% Data by,
@data
1487880790,7.8923626,11.5590105,9.686433,6.0,0.045811545,2.1837642,0.4328452,2.0,Bus
1487880795,7.9202585,11.255796,9.731474,3.3166249,0.037309792,1.1855295,0.25798848,0.0,Bus
1487880800,7.504488,11.949548,9.704949,6.4807405,0.03500941,0.8861937,0.30174485,0.0,Bus
1487880805,6.924908,13.246711,9.761013,16.155495,0.08881873,1.3412275,0.37502185,0.0,Bus
1487880810,7.697551,12.8091955,9.694675,9.848858,0.043490477,1.3363875,0.32779163,1.0,Bus
1487880815,6.106516,13.54309,9.718098,15.684387,0.06322914,1.5512806,0.4845125,1.0,Bus
1487880820,7.03131,13.233937,9.729219,11.7046995,0.06631725,1.6989952,0.52523327,1.0,Bus
1487880825,7.540172,12.392472,9.7101755,9.746795,0.06709522,1.7602706,0.4994768,1.0,Bus
1487880830,6.524012,13.076504,9.629488,15.811388,0.09306765,5.982723,0.9334764,8.306623,Bus
1487880835,5.9387617,14.516882,9.624756,14.247807,0.0272829,5.287945,1.0078259,9.899495,Bus
1487880840,8.894076,10.589671,9.650279,0.0,0.016041763,0.9041777,0.2164017,0.0,Bus
1487880845,7.8729587,11.422087,9.613662,6.164414,0.025644673,0.59204304,0.20846146,0.0,Bus
1487880850,8.822523,10.3058605,9.639414,0.0,0.010781509,0.21762605,0.08603659,0.0,Bus
1487880855,8.027155,11.8586645,9.771596,8.185352,0.009016524,0.61094457,0.17531738,0.0,Bus
1487880860,6.795195,15.85318,9.809094,18.654758,0.04265391,1.7654661,0.43136638,1.7320508,Bus
1487880865,8.19933,12.080533,9.641988,5.656854,0.086283736,1.4152194,0.5452339,0.0,Bus
1487880870,8.231159,11.615117,9.648389,4.8989797,0.041964304,1.4483024,0.43446052,1.0,Bus
1487880875,8.413209,10.863951,9.638389,2.236068,0.017127037,1.3552408,0.24929646,1.0,Bus
1487880880,8.720234,11.558292,9.6636,3.0,0.044557363,1.093297,0.29774293,0.0,Bus
1487880885,8.044529,11.196565,9.679604,5.0990195,0.03280378,1.36386,0.42957208,0.0,Bus
1487880890,7.5790915,14.69684,9.739884,11.445523,0.03777485,1.3672402,0.33517218,1.0,Bus
1487880895,8.573376,10.720386,9.71017,1.7320508,0.05570998,1.4601164,0.37357032,1.0,Bus
1487880900,8.740017,10.339756,9.65121,0.0,0.02472631,2.3039181,0.34530598,2.236068,Bus
1487880906,8.680429,10.619835,9.671007,0.0,0.04502669,1.1570336,0.30555046,0.0,Bus
1487880911,8.873535,10.978926,9.764983,1.7320508,0.04894058,1.5600893,0.45100254,1.0,Bus
1487880916,7.534215,12.332732,9.654842,8.602325,0.120771386,1.8950313,0.65359235,2.4494898,Bus
1487880921,7.1797376,13.109073,9.656397,11.874342,0.027568419,1.3206462,0.40393052,0.0,Bus
1487880926,7.2744403,12.864321,9.780968,10.148891,0.08964032,1.4654597,0.4667431,0.0,Bus
1487880931,7.51214,12.981256,9.735108,9.69536,0.085191734,1.9160842,0.45742768,1.7320508,Bus
1487880936,5.686652,17.744415,9.640279,16.52271,0.08113053,3.4971914,0.87752724,6.5574384,Bus
1487880941,3.4909537,15.307921,8.959557,19.104973,0.0104820775,3.652347,0.9006225,6.4807405,Bus
1487880946,8.062827,9.768131,8.703056,1.0,0.0020052395,0.6734353,0.037440512,0.0,Bus
1487880951,8.550625,8.840625,8.692977,0.0,7.2523404E-4,0.053965893,0.010754782,0.0,Bus
1487880956,6.6637554,17.365559,9.153658,16.309507,0.0023495562,8.475971,1.1934555,15.132746,Bus
1487880961,6.995034,12.505634,9.762867,12.489996,0.1210837,2.82472,0.9584305,2.4494898,Bus
1487880966,8.3650875,11.50633,9.664971,2.6457512,0.04418898,1.248954,0.36399093,0.0,Bus
1487880971,9.217348,10.003635,9.632828,0.0,0.015062156,1.0642463,0.19800402,0.0,Bus
1487880976,9.256215,10.125258,9.573438,0.0,0.00440144,1.0713221,0.16496168,0.0,Bus
1487880981,8.113816,12.0784645,9.588051,3.6055512,0.008730948,1.7299716,0.232274,2.0,Bus
1487880986,9.344456,10.0307,9.592373,0.0,0.004224508,0.2855682,0.043224324,0.0,Bus
1487880991,8.645203,11.262119,9.700559,2.236068,0.011031102,0.8081801,0.1942614,0.0,Bus
1487880996,6.725156,13.123823,9.785506,13.638182,0.12409367,1.3646073,0.52354044,0.0,Bus
1487881001,6.829669,12.019544,9.650398,10.099504,0.02105835,2.6755426,0.4396576,2.4494898,Bus
1487881006,8.348802,11.407686,9.675545,5.2915025,0.02998175,1.1245425,0.31008494,0.0,Bus
1487881011,7.98411,12.44669,9.6865635,8.485281,0.036108837,0.8125088,0.1875189,0.0,Bus
1487881016,7.044133,13.018172,9.692541,12.328828,0.036349665,1.7766283,0.43179548,1.0,Bus
1487881021,8.549916,11.139786,9.661173,2.4494898,0.011814757,0.63640714,0.20903067,0.0,Bus
1487881026,8.857765,10.1836405,9.661689,0.0,0.011712917,0.69434404,0.14587152,0.0,Bus
1487881031,9.433343,9.906089,9.668315,0.0,0.006995535,0.20137754,0.051235177,0.0,Bus
1487881036,9.2678,10.13441,9.646902,0.0,0.0040872484,0.22999531,0.041465614,0.0,Bus
1487881041,9.409852,9.896108,9.657621,0.0,0.009779455,0.1387323,0.033003904,0.0,Bus
1487881046,9.388405,9.926639,9.650577,0.0,0.002184193,0.16098821,0.030483596,0.0,Bus
1487881051,9.352052,9.8641405,9.6398115,0.0,0.00451771,0.12459584,0.04074235,0.0,Bus
1487881056,8.042982,10.80952,9.607265,2.6457512,0.00881892,2.1301665,0.40142062,3.7416575,Bus
1487881061,8.110168,10.728991,9.616119,1.7320508,0.0023004871,1.6060821,0.15831809,2.236068,Bus
1487881066,8.865301,10.263875,9.630994,0.0,0.008006387,0.8340723,0.09346542,0.0,Bus
1487881071,9.180056,10.057917,9.620247,0.0,0.009312625,0.4994637,0.13746978,0.0,Bus
1487881076,8.882263,10.509052,9.630011,0.0,0.0134604145,1.0937092,0.2144405,0.0,Bus
1487881081,8.981495,10.315089,9.622067,0.0,0.0175503,0.9331014,0.20428775,0.0,Bus
1487881086,9.058479,10.271531,9.61413,0.0,0.015975019,1.1578623,0.199009,0.0,Bus
1487881091,8.983773,10.30242,9.625401,0.0,0.03199674,1.4173601,0.2712643,1.7320508,Bus
1487881096,8.557218,10.743562,9.634411,2.236068,0.034896065,1.0989711,0.2780463,0.0,Bus
1487881101,8.817456,10.726096,9.661703,1.0,0.032946922,1.4789662,0.34603298,1.0,Bus
1487881106,8.984044,10.2193775,9.634856,0.0,0.019718736,1.1509957,0.23704147,0.0,Bus
1487881111,9.408822,9.942414,9.639922,0.0,0.01127356,0.31457242,0.058587182,0.0,Bus
1487881116,8.734816,10.285459,9.635851,0.0,0.007111905,1.2625008,0.08751287,1.0,Bus
1487881121,8.62887,11.680201,9.675503,2.828427,0.075812034,2.4261796,0.6102839,2.4494898,Bus
1487881127,7.9044323,12.596498,9.667107,4.8989797,0.02011748,1.5492071,0.39812377,1.0,Bus
1487881132,8.978348,10.239855,9.696025,0.0,0.014880574,0.37315342,0.081458814,0.0,Bus
1487881137,8.437538,12.092458,9.80144,5.7445626,0.074969634,0.8645915,0.3149507,0.0,Bus
1487881142,7.570642,11.85193,9.691034,7.81025,0.023531353,0.9727861,0.269146,0.0,Bus
1487881147,7.832879,10.977688,9.661292,4.7958317,0.023928823,0.81723183,0.16007696,0.0,Bus
1487881152,8.053949,12.124038,9.71609,6.78233,0.015064035,0.5673608,0.16670269,0.0,Bus
1487881157,7.869288,13.9901285,9.713374,8.944272,0.024494154,1.2596219,0.20474292,1.0,Bus
1487881162,8.243187,14.297008,9.647378,7.4161983,0.03172674,0.690297,0.20409499,0.0,Bus
1487881167,8.261341,12.523777,9.667558,6.164414,0.031309303,0.69402564,0.16133606,0.0,Bus
1487881172,7.3184743,12.3232,9.645881,9.327379,0.017825695,0.83407724,0.19702604,0.0,Bus
1487881177,7.904411,11.533084,9.695675,7.6811457,0.023316089,0.62146264,0.16742747,0.0,Bus
1487881182,8.525829,11.906833,9.62282,4.7958317,0.038576566,0.96222246,0.18098381,0.0,Bus
1487881187,8.551536,11.270656,9.673702,4.2426405,0.011050103,0.7889031,0.18337752,0.0,Bus
1487881192,7.840167,11.166727,9.66326,5.0,0.014545948,0.49321932,0.11811945,0.0,Bus
1487881197,8.956073,10.049009,9.635073,0.0,0.0031703783,0.42974064,0.07456233,0.0,Bus
1487881202,8.828369,10.57855,9.629361,0.0,0.010949231,0.3771841,0.073619135,0.0,Bus
1487881207,8.814835,10.693561,9.617249,1.0,0.0035521858,0.77034116,0.122447446,0.0,Bus
1487881212,7.4210544,11.861103,9.675888,6.3245554,0.067603625,2.0588667,0.6194963,1.7320508,Bus
1487881217,9.276003,10.136315,9.638913,0.0,0.0047375285,0.48039162,0.09460411,0.0,Bus
1487881222,9.415468,9.8992,9.659976,0.0,0.008169325,0.24117903,0.058040604,0.0,Bus
1487881227,7.7075014,11.268075,9.6728,3.4641016,0.0021372656,0.4832354,0.09951217,0.0,Bus
1487881232,8.393779,11.084774,9.794376,3.1622777,0.028599713,0.56162196,0.18548276,0.0,Bus
1487881237,7.811793,11.7371435,9.788475,4.1231055,0.030931413,0.6416749,0.17786464,0.0,Bus
1487881242,8.306716,10.977725,9.739337,4.358899,0.019341795,0.5197849,0.15936731,0.0,Bus
1487881247,8.557388,10.411475,9.692274,1.0,0.035660237,0.81879395,0.15065217,0.0,Bus
1487881252,8.146349,11.071454,9.679811,4.2426405,0.02121245,0.5955219,0.18429995,0.0,Bus
1487881257,8.537264,11.283113,9.68002,3.6055512,0.04996065,2.4541543,0.424527,3.6055512,Bus
1487881262,8.601823,10.783214,9.664665,1.4142135,0.039545286,0.67658406,0.19828546,0.0,Bus
1487881267,8.58127,10.990757,9.650468,1.7320508,0.03191452,1.022668,0.19004077,0.0,Bus
1487881272,8.84266,10.906336,9.643349,2.0,0.007463732,0.6337594,0.12748095,0.0,Bus
1487881277,9.088762,10.49427,9.67191,0.0,0.0029019795,0.8749417,0.14887999,0.0,Bus
1487881282,9.195237,10.394002,9.740142,0.0,0.026618471,1.1336112,0.3615097,0.0,Bus
1487881287,9.400159,10.612407,9.698855,0.0,0.020973576,0.61373866,0.15847756,0.0,Bus
1487881292,8.426582,10.954029,9.757101,3.3166249,0.08954039,2.0049157,0.55566394,2.4494898,Bus
1487881297,8.473229,11.146745,9.704288,3.0,0.0348246,1.2059679,0.3525881,0.0,Bus
1487881302,8.019218,11.770401,9.594653,6.3245554,0.04876711,0.6139937,0.23370342,0.0,Bus
1487881307,8.438278,11.0128975,9.656746,3.0,0.019401843,0.45743334,0.14486542,0.0,Bus
1487881312,8.534762,10.876237,9.612801,2.236068,0.03403351,0.6113849,0.21513994,0.0,Bus
1487881317,8.251719,11.168815,9.727414,3.6055512,0.04618713,2.0656006,0.5187372,2.236068,Bus
1487881322,7.7400007,10.674607,9.594296,3.0,0.06544652,1.9278169,0.42825168,2.0,Bus
1487881327,8.950838,10.037347,9.58363,0.0,0.013709468,0.29268405,0.0675213,0.0,Bus
1487881332,8.188434,11.261891,9.725628,4.8989797,0.015290456,1.2826734,0.3480328,0.0,Bus
1487881337,8.478625,10.824515,9.630424,1.7320508,0.029480143,1.6993144,0.44142845,1.4142135,Bus
1487881342,7.5042343,12.084187,9.67007,8.185352,0.037563268,1.4683862,0.363398,1.0,Bus
1487881347,5.464382,12.92524,8.98741,18.493242,0.07551749,4.3647246,1.249051,7.937254,Bus
1487881353,5.067803,16.55996,8.790696,18.110771,0.018877663,3.8035588,0.6279978,5.477226,Bus
1487881358,7.5433755,10.380733,8.72289,3.8729835,0.010705919,0.2624763,0.08036,0.0,Bus
1487881363,8.080646,9.416718,8.643425,0.0,0.0022285148,0.17554584,0.02046627,0.0,Bus
1487881368,8.420782,8.763041,8.583534,0.0,9.0914726E-4,0.048120555,0.0105918655,0.0,Bus
1487881373,7.929211,9.407695,8.579479,0.0,0.0023839874,0.15699628,0.016981617,0.0,Bus
1487881378,7.8523045,9.413506,8.609596,0.0,0.0030391433,0.09105802,0.035919044,0.0,Bus
1487881383,7.0113363,9.78331,8.575303,3.3166249,0.0048557967,0.12812634,0.03980677,0.0,Bus
1487881388,7.5573463,10.369845,8.584135,3.3166249,0.0037746308,0.12035795,0.03853595,0.0,Bus
1487881393,7.377615,9.599318,8.58309,1.7320508,0.0065638516,0.12040421,0.03585073,0.0,Bus
1487881398,6.583838,10.709503,8.613857,5.7445626,0.009895545,0.24172576,0.054598056,0.0,Bus
1487881403,6.5683293,11.389138,8.604197,5.7445626,0.008998819,0.17993847,0.05567726,0.0,Bus
1487881408,8.101962,9.165108,8.579928,0.0,0.0031703783,0.06787836,0.022001905,0.0,Bus
1487881413,7.811297,9.478886,8.558395,0.0,4.472153E-4,0.12978764,0.013927203,0.0,Bus
1487881418,8.351855,9.11638,8.576666,0.0,0.0025539221,0.054406747,0.014638202,0.0,Bus
1487881423,7.7514005,9.383287,8.60722,0.0,0.007220568,0.1068141,0.038773697,0.0,Bus
1487881428,6.748774,10.1472845,8.554216,4.2426405,0.02024165,0.21459505,0.06438352,0.0,Bus
1487881433,5.4710684,11.53828,8.680982,9.643651,0.0028554327,0.4100815,0.11952867,0.0,Bus
1487881438,7.557333,10.264045,8.661754,2.236068,0.005825701,0.20279646,0.034736,0.0,Bus
1487881443,8.234291,8.892197,8.611709,0.0,7.2523404E-4,0.06234029,0.013753253,0.0,Bus
1487881448,8.332864,8.760279,8.583578,0.0,4.472153E-4,0.031309005,0.011194166,0.0,Bus
1487881453,8.422216,8.717959,8.584818,0.0,0.001073551,0.028385244,0.008056805,0.0,Bus
1487881458,8.494806,8.692827,8.587028,0.0,0.001073551,0.030878138,0.008318034,0.0,Bus
1487881463,8.5322075,8.667045,8.58899,0.0,0.001073551,0.02542443,0.0074638072,0.0,Bus
1487881468,8.3997755,8.723699,8.590442,0.0,0.0013673442,0.03156636,0.01069172,0.0,Bus
1487881473,8.495026,8.678166,8.583925,0.0,0.0017885357,0.10024315,0.011252998,0.0,Bus
1487881478,8.444975,8.66722,8.5726,0.0,0.0012526156,0.03837218,0.008141589,0.0,Bus
1487881483,8.369115,8.797133,8.570787,0.0,0.0011994417,0.033338528,0.010132587,0.0,Bus
1487881488,8.414178,8.70749,8.573008,0.0,0.0013673442,0.034898933,0.009971286,0.0,Bus
1487881493,8.42258,8.677268,8.57469,0.0,0.0012526156,0.05922481,0.00989811,0.0,Bus
1487881498,8.379203,8.758386,8.575829,0.0,9.0914726E-4,0.02816292,0.007558239,0.0,Bus
1487881503,7.39819,11.796764,8.587191,3.3166249,0.001073551,0.49702656,0.044713363,0.0,Bus
1487881508,4.917678,15.97693,9.811109,21.354156,0.0972553,11.475312,1.404785,18.601076,Bus
1487881513,8.123392,11.747297,9.677658,5.2915025,0.022139767,0.88565814,0.28126395,0.0,Bus
1487881518,7.6489244,12.691515,9.646286,8.0,0.03477253,1.3120285,0.32033372,0.0,Bus
1487881523,7.3062754,11.302437,9.612284,5.7445626,0.009497098,0.83552736,0.19465049,0.0,Bus
1487881528,7.1262183,12.383998,9.765988,11.224972,0.017378682,0.94312483,0.2265084,0.0,Bus
1487881533,7.759292,13.038168,9.658366,11.0,0.01955001,0.81845427,0.17786326,0.0,Bus
1487881538,6.9279213,12.206793,9.639562,10.440307,0.021888519,1.0549439,0.21558523,0.0,Bus
1487881543,6.9990253,15.607071,9.643913,13.2664995,0.014929896,1.1850371,0.16267578,1.0,Bus
1487881548,7.601689,13.008182,9.75983,9.273619,0.01689813,1.3538985,0.3215327,1.0,Bus
1487881553,7.455045,11.446275,9.69542,8.185352,0.03284152,1.5509493,0.536359,1.0,Bus
1487881558,8.691906,11.476276,9.859357,2.4494898,0.012523525,0.7718235,0.16933203,0.0,Bus
1487881563,8.815094,11.005916,9.759754,1.0,0.0046203905,2.0656102,0.26419565,2.0,Bus
1487881568,8.644321,10.97635,9.695411,2.828427,0.010949667,2.1425457,0.31803623,2.236068,Bus
1487881573,8.971076,10.299276,9.663854,0.0,0.014121974,0.7156493,0.144718,0.0,Bus
1487881578,7.93895,10.99462,9.693118,5.3851647,0.01595142,0.51727754,0.19006842,0.0,Bus
1487881583,7.7943087,11.250137,9.634536,5.0990195,0.023406673,1.2074949,0.27754992,0.0,Bus
1487881588,7.8501186,11.572047,9.694972,7.615773,0.040106766,0.9458048,0.2717824,0.0,Bus
1487881593,7.687309,11.188532,9.550669,4.582576,0.02031381,3.3881521,0.41058037,4.7958317,Bus
1487881598,8.567848,13.497388,10.435086,8.062258,0.0052505312,3.4372165,0.32809407,4.690416,Bus
1487881603,9.998357,10.573633,10.300067,0.0,0.0018137431,0.07004862,0.014969601,0.0,Bus
1487881608,10.121202,10.442708,10.30075,0.0,9.709435E-4,0.15597928,0.01774051,0.0,Bus
1487881613,10.078466,10.510877,10.294092,0.0,0.0021929168,0.20165607,0.0344068,0.0,Bus
1487881618,9.297454,11.756965,10.351312,2.6457512,0.004954033,0.3346432,0.10251108,0.0,Bus
1487881623,8.75642,12.677042,10.254622,4.582576,0.023487555,0.47233868,0.15407193,0.0,Bus
1487881628,6.255827,14.592582,10.262257,10.34408,0.017089749,0.6251865,0.13803832,0.0,Bus
1487881633,7.9221506,16.490282,10.04238,14.525839,0.05986998,4.743716,0.70958567,5.477226,Bus
1487881639,7.752928,13.484132,9.670985,9.69536,0.06021815,1.6177418,0.43991035,1.0,Bus
1487881644,7.508426,11.389685,9.731819,7.4161983,0.058450468,1.1300887,0.31258288,0.0,Bus
1487881649,8.275617,11.09102,9.715678,3.4641016,0.014441845,0.84331393,0.17443362,0.0,Bus
1487881654,8.426218,10.61654,9.589425,1.7320508,0.0058417255,0.19279402,0.0555055,0.0,Bus
1487881659,8.437125,10.281756,9.583059,1.7320508,0.010616763,0.54396945,0.12270169,0.0,Bus
1487881664,7.644076,12.431411,9.832981,10.535654,0.077808715,1.6613494,0.5272083,1.4142135,Bus
1487881669,8.503966,11.366374,9.719385,3.1622777,0.020983836,1.08178,0.29271275,0.0,Bus
1487881674,8.621417,10.793667,9.724614,1.4142135,0.014106402,0.73957306,0.09246917,0.0,Bus
1487881679,8.504286,11.664023,9.898935,5.0990195,0.024538718,0.56704473,0.24709798,0.0,Bus
1487881684,7.6112313,12.832387,9.756157,6.4031243,0.013112716,0.2553434,0.068980426,0.0,Bus
1487881689,7.3631244,12.481876,9.789048,9.539392,0.010201651,0.52263814,0.10651316,0.0,Bus
1487881694,8.167265,11.111693,9.8621,4.358899,0.018241549,0.17710835,0.07780044,0.0,Bus
1487881699,7.368226,13.77074,9.953943,14.21267,0.025383081,4.3181167,0.8681656,6.708204,Bus
1487881704,8.039013,12.049982,9.659677,4.8989797,0.03540916,3.2395947,0.5879359,3.7416575,Bus
1487881709,8.980999,10.138071,9.6322,0.0,0.012985481,0.3296538,0.11218374,0.0,Bus
1487881714,7.7717333,10.839247,9.591705,3.3166249,0.0075978655,1.86618,0.32965446,2.6457512,Bus
1487881719,9.294258,9.785768,9.5661955,0.0,0.0060994327,0.18715377,0.04997288,0.0,Bus
1487881724,9.080377,9.978952,9.554964,0.0,0.008796318,0.3729317,0.06610401,0.0,Bus
1487881729,9.229509,10.01808,9.56986,0.0,0.008434909,0.18413176,0.046671256,0.0,Bus
1487881734,9.204822,9.9638,9.573685,0.0,0.0025781936,0.24339995,0.07238944,0.0,Bus
1487881739,8.02433,10.938706,9.632709,2.828427,0.0060764477,0.6542488,0.1615846,0.0,Bus
1487881744,8.376705,10.961876,9.634496,4.1231055,0.02231339,0.60090786,0.21291311,0.0,Bus
1487881749,8.421908,10.726215,9.597156,2.0,0.0271494,1.15947,0.24908534,0.0,Bus
1487881754,8.1182785,12.987079,9.705012,7.6811457,0.026225038,2.0552578,0.36221313,2.0,Bus
1487881759,8.955735,11.163339,9.712734,1.4142135,0.013189862,0.5756623,0.16885823,0.0,Bus
1487881764,9.018583,10.638211,9.730869,0.0,0.0069856765,0.497187,0.11495669,0.0,Bus
1487881769,8.441158,10.330347,9.658767,1.0,0.0074318917,0.60855913,0.12796591,0.0,Bus
1487881774,7.1891456,13.1782875,9.660955,9.643651,0.0080132615,3.0685782,0.4976638,4.2426405,Bus
1487881779,8.279381,10.240822,9.64573,1.0,0.012691552,1.0962449,0.2345244,0.0,Bus
1487881784,8.642484,11.365672,9.627401,2.0,0.018556658,1.5152949,0.16000032,1.0,Bus
1487881789,7.994232,11.105383,9.707491,4.7958317,0.039664723,2.4849699,0.51059955,4.0,Bus
1487881794,8.708023,10.781219,9.695633,1.0,0.007339842,1.6400914,0.36359546,1.0,Bus
1487881799,5.695908,14.818874,9.4767885,22.22611,0.024939645,5.054536,1.6269708,9.380832,Bus
1487881804,4.699355,20.031923,9.723452,14.73092,0.003225204,1.6198851,0.17618135,2.4494898,Bus
1487881809,9.420436,9.993394,9.68812,0.0,6.736371E-4,0.010642292,0.0037809408,0.0,Bus
1487881814,9.538185,9.962092,9.6929245,0.0,4.7498726E-4,0.007595889,0.0023226086,0.0,Bus
1487881819,8.999494,11.037161,9.705177,1.4142135,3.4017177E-4,0.019285087,0.0044048782,0.0,Bus
1487881824,7.073897,11.2064495,9.76965,5.8309517,0.01243873,0.11432295,0.046808135,0.0,Bus
1487881829,8.819256,10.555438,9.714035,0.0,0.001735616,0.06800447,0.016544161,0.0,Bus
1487881834,9.280453,10.245381,9.703926,0.0,3.4017177E-4,0.00794353,0.0025518492,0.0,Bus
1487881839,8.605927,10.719008,9.735239,1.0,0.0020492275,0.0695844,0.026852097,0.0,Bus
1487881844,4.867636,15.42594,9.858029,14.6969385,0.020518329,0.2874981,0.11682645,0.0,Bus
1487881849,7.5198264,12.601747,10.028251,7.745967,0.07090499,0.43126032,0.33145314,0.0,Bus
1487881854,7.6959457,11.795274,9.839047,4.7958317,0.03346168,0.07515131,0.051849857,0.0,Bus
1487881859,8.106585,11.801778,9.849548,5.196152,0.050406404,0.09579527,0.06613454,0.0,Bus
1487881864,7.5198646,11.395251,9.692334,5.5677643,0.019314336,0.07463969,0.050389364,0.0,Bus
1487881869,4.7587986,13.344824,9.650397,15.652476,0.015073591,0.1538484,0.04775757,0.0,Bus
1487881874,7.2963405,12.048089,9.797709,7.2111025,0.004782042,0.09291071,0.028359352,0.0,Bus
1487881879,8.07602,11.839494,9.881334,4.690416,0.0020068064,0.034633584,0.014168135,0.0,Bus
1487881884,9.426287,10.065585,9.7441845,0.0,3.4017177E-4,0.010826334,0.0026325118,0.0,Bus
1487881889,9.422135,10.064406,9.739091,0.0,6.461156E-4,0.0038655666,0.0015042063,0.0,Bus
1487881894,9.422147,10.091538,9.740625,0.0,6.461156E-4,0.0033959977,0.0014878938,0.0,Bus
1487881899,8.556886,11.298321,9.747803,3.3166249,6.461156E-4,0.027209785,0.0050062696,0.0,Bus
1487881905,7.47679,11.324613,9.662531,7.5498343,0.0061533987,0.074191526,0.03804924,0.0,Bus
1487881910,7.4774237,12.207399,9.686381,6.4807405,0.058406353,0.09252278,0.070102446,0.0,Bus
1487881915,6.1298885,14.527801,9.834142,14.525839,0.018236494,0.12674794,0.046071805,0.0,Bus
1487881920,9.297214,10.341016,9.784068,0.0,0.005352182,0.0458139,0.017761825,0.0,Bus
1487881925,9.119128,10.276972,9.694409,0.0,0.0018394912,0.027258625,0.013370756,0.0,Bus
1487881930,7.8250556,11.813358,9.71839,4.7958317,0.021749176,0.0719979,0.043124422,0.0,Bus
1487881935,5.689445,15.979774,9.770505,16.911535,0.0070961574,0.11208529,0.03536918,0.0,Bus
1487881940,6.379095,12.438811,9.763253,9.165152,0.004577459,0.08678259,0.029638547,0.0,Bus
1487881945,8.596399,10.788594,9.714222,2.236068,0.012331603,0.0859109,0.052827742,0.0,Bus
1487881950,8.347272,11.780205,9.730481,5.3851647,0.002639947,0.059449397,0.02306578,0.0,Bus
1487881955,9.266216,9.903552,9.647978,0.0,8.035169E-4,0.007904053,0.003264127,0.0,Bus
1487881960,9.369346,9.919438,9.646403,0.0,8.035169E-4,0.018868688,0.0046441946,0.0,Bus
1487881965,9.421013,9.86845,9.653898,0.0,6.461156E-4,0.0057678223,0.0020621344,0.0,Bus
1487881970,9.442613,9.828552,9.651944,0.0,6.461156E-4,0.00439665,0.0020409436,0.0,Bus
1487881975,9.463668,9.861753,9.653889,0.0,6.461156E-4,0.0057139834,0.0022781275,0.0,Bus
1487881980,9.504276,9.838248,9.651052,0.0,6.461156E-4,0.004576721,0.001975304,0.0,Bus
1487881985,9.471793,9.820044,9.653781,0.0,3.3914353E-4,0.0033167778,0.0016069006,0.0,Bus
1487881990,9.485809,9.828116,9.649429,0.0,3.3914353E-4,0.0034707289,0.0016465752,0.0,Bus
1487881995,9.268124,10.380378,9.683107,0.0,3.3914353E-4,0.03610595,0.011541605,0.0,Bus
1487882000,6.2003717,14.43766,9.798203,14.142136,0.0027490817,5.6009116,0.24074897,7.937254,Bus
1487882005,2.8495886,16.938364,9.830165,22.803509,0.048056886,4.0175614,0.7517131,8.602325,Bus
1487882010,8.615935,11.26966,9.7239895,2.4494898,0.012595481,1.0361896,0.2324894,0.0,Bus
1487882015,8.730363,11.090942,9.699587,2.4494898,0.041233037,1.0959423,0.23220085,0.0,Bus
1487882020,9.042696,10.484655,9.666912,0.0,0.017080229,0.8988147,0.14176418,0.0,Bus
1487882025,7.7256804,10.829961,9.610702,2.828427,0.012114873,1.5116044,0.2594147,1.7320508,Bus
1487882030,8.760806,10.32791,9.589971,0.0,0.014156284,1.144343,0.25079188,0.0,Bus
1487882035,8.919011,10.773498,9.678767,1.0,0.043158755,1.1934129,0.26276985,0.0,Bus
1487882040,8.583718,10.758381,9.671549,2.236068,0.0068120537,0.98917764,0.13293631,0.0,Bus
1487882045,8.368422,11.328,9.719564,4.690416,0.015220702,1.3178092,0.19771867,1.7320508,Bus
1487882050,4.9389935,19.063276,9.649558,23.366642,0.032545425,7.259595,0.74717516,11.575837,Bus
1487882055,5.9838076,13.557485,9.741308,13.601471,0.037319157,3.4454796,0.7585792,4.690416,Bus
1487882060,7.4703465,13.4248295,9.752853,7.1414285,0.063098215,2.030734,0.6136781,2.236068,Bus
1487882065,8.615883,10.479201,9.613328,0.0,0.016163776,1.0137919,0.16745831,0.0,Bus
1487882070,8.657899,10.418217,9.632218,0.0,0.0049985056,0.66464627,0.13850383,0.0,Bus
1487882075,9.080279,10.348876,9.678658,0.0,0.0041556326,0.7508888,0.08806654,0.0,Bus
1487882080,9.246995,10.134239,9.655649,0.0,0.0028790226,0.39700776,0.046952832,0.0,Bus
1487882085,8.566115,10.473792,9.630674,1.0,0.004057145,1.5352794,0.18729311,1.0,Bus
1487882090,8.942176,10.217266,9.656119,0.0,0.0054810494,0.4133861,0.08566379,0.0,Bus
